Text,Text_length,token_length
انا بائع المخدراتدير ابوني و ربي خليلك ميمتك نشالهو يديها جنة الفردوس  ,71,31
ان شاء الله نولي نعيش فيها  ,28,11
ان شاء الله المرة هادي ترجعلي في الانستغرام والله محتاجتك ,58,21
لا تفسر كلام الناس على هواك وتتهمهم بالشرك من تكون أنت حتى تحلل وتحرم ,70,24
بالدعاء و فعل الخيرات بلي تقدر عليه ربي يحققلك امنياتك و كاين حاجة رضايت الوالدين عليك طيعهوم و اخدمهوم وهوما يدعيولك وتحقق ماراك تتمناه ان شاء الله ,149,57
Merci kadawmilou خوكم من الجزائر vous êtes les meilleurs ,57,15
اللهم قه عذابك يوم تبعث عبادك ,30,14
السلام عليكم روعة اخي خبيب ماشاء الله بدون تعليق روعة روعة ,59,20
تحيا ليكم قادة و ميلود من عين تموشنت ,37,16
انت ضربة يا ميستر x وحدك هه ,28,13
جرادة قال لها يرحم والديك روحي هه,33,14
تستحق  ملايير متابع احسن صانع محتوى على اليوتوب ,48,21
تحيا باطل تستاهل كل خير خويا جواد و تمنيت ديرولنا فيديو معا لقمان مرةوحدوخرا ان شاء الله وربي وفقك لما يحب ويرضى ,113,46
ضك يربح خفوفي لي عمبالو بلي يربح خفوفي جام ولايك  ,50,25
   ضحكتني علابالك أودي وين شفتني هدرت بالعربية كاينة الأمازيغية في لهجتنا ونتوما تهدروا بيها وماشي فايقين الحقيقة بلي الدارجة الجزائرية ماشي عربية  جيب اي عربي والله ماحيعقل حرف ثاني حاجة كون جات الدنيا دنيا كون راكم تقراو باللغة الأمازيغية كيفكم كيفنا كيما قرينا العربية تقراو لغتنا هكا باش نيفيتيو العنصرية علاه تعليم الأمازيغية كاين غير في ولايات قليلة علاه ماشي في ولايات خلاف كون على الاقل يديروا ساعة في الأسبوع يقريونا الأمازيغية على الاقل لي امازيغي مايتعربش بزاف تعربوا و حسابلهم روحهم عرب ونانلوموش القبايل عندهم حق تقبل نتا تكون مثلا قبايلي وهويتك تطمس وماشي حاس روحك في بلادك والبلاد لي عايش فيها ماشي مقيماتك وماشي مقيمة هويتك خلاص ,645,237
الفكرة تاع الفيديو شابة بزاف لعقوبة ملاين وكتر ان شاء الله ,59,20
في دقيقة الاخيرة قطر لا تنادي يا خويا يا خويا كما حدث مع المنتخب الوطني يا خويا يا خويا هه ,91,30
كرهنا من وجوه البق لي حاكمين ,29,13
أنا جزائري أقدم محتوى حول بعض المناطق السياحية في الجزائر العميقة أرجوا الدعم من الجميع   وبارك الله فيكم مسبقا ,112,37
جواد والله انت صح وليد فاميلية ربي يحفضك خويا والله يسهلنا و يسهلك ,67,28
مارس مور الاختبارات الفصل الثاني سنة رابعة متوسط BEM ,53,15
مهما قبل جدارها لقلوع ترسات الرايس ناجم,39,16
انا ظحكني النوري ربي يرحمو كيما يقول الغايب يعلم الحاضر ولي ماسمعش يخبر لي سمع راهو عكسها اترحمولنا عليه ربي يرحمو و يوسع عليه ,127,51
أنا من الجزائر ولاية وهران سانية ,33,12
قال  تؤدون الحق الذي عليكم وتسألون الله الذي لكم  رواه مسلم قال الإمام النووي رحمه الله في شرحه لهذا الحديث   وفيه الحث على السمع والطاعة  وإن كان المتولي ظالما عسوفا  فيعطى حقه من الطاعة  ولا يخرج عليه ولا يخلع  بل يتضرع إلى الله تعالى في كشف أذاه  ودفع شره وإصلاحه  وتقدم قريبا ذكر اللغات الثلاث في الأثرة  وتفسيرها  والمراد بها هنا  استئثار الأمراء بأموال بيت المال  والله أعلم   انتهى كلامه ,395,143
جال لو شا الجديد اشهار في وسط المسلسل ,38,13
باارك الله فييك و ربي يهنيك خويا ,33,14
شباب اني عراقي مافهمت شي من اللهجه بس احبكم ,44,21
لخباط يامحاينك هه فريدة حلقة هايلة ,35,18
السلام عليكم  اصبحنا و اصبح الملك لله ,38,13
صلو على الحبيب المصطفى ان شاء الله لي يأبوني قناتي ينجح في حياتو و يعطيه مايتمنى لي فقير الله يرزقو لي معندوش الذراري الله يعمر حجرو لي عند و الباك ان شاء الله يجيبو بمعدل عالي ,177,68
بربي إن شاء الله بصح عندك وحد الأسم ,36,13
اوو يعطيك صحة خويا يا فيديو روعة وكلامة الله يبارك عليك ,56,22
دير تشو گيتمان بسك راني مربب  ,30,16
باع الماروتي في سوق الخدرة هه والله مصيبة ,42,17
عندك حق في كل لي هدرته ومزيا كاين ربي فوقهم حسبنا الله و نعم الوكيل ,68,28
الله يرحم خونا النوري والله يشفي خونا صويلح إن شاء الله ,56,21
سمير يعيشك لقنااللغز تاع ملاك ولات نوميديا في يما  ,51,22
بارك الله فيك جواد الراجل الزين  ,33,12
حط كش فديو وش لازم يدير باه لواحد يخدم ثم وين يروم و وش لورافقي لي يخدمهم وش يدير اكل باه يضمن يجي ثم ولا دبي ولا كندا ولا اي مكان يجد الانسان فيه حقوقه ويحقق طموحاته ,167,67
الله يسعدكم اخواننا المغاربه اخوكم و محبكم من السعودية الله يحفظكم ,67,25
الله يبارك خويا جمال بصح دڨلة نور ما نقدرولهاش حنا يقدرولها الڨور تقل تتغرس عندهم ,82,33
ربي يحفظك سمير ومزيد من التألق نشاله  ,38,15
انتي الساحرة مو ساحراسف ما قرات اسمك يا اخت ,44,18
نتا والله لا زمان جواد خويا  الجزائر  هل تبقى هناك شي في الجزائر  بلد الرداءة والله لم اجد الكلمات لأعبر واوصف بها هذا البلد اللعبين القذر بيه بشعبه  ماتخافش راح تندم اكبر ندمة شفتها في حياتك اذا صح قررت تترك امريكا ,216,80
نشبع في كرشي ونبعد نشبع في عقلي ,32,14
   لا لا كيما قالك الأخ Khoubai ف فيديو دولة لي تفرض ميفوتوش  ايطاج صح عندك الحق ثقافة تاعنا متسمحلناش نوصلو وين وصلو و لكن حتى دولة عندها بزاف اثر ,148,56
هدي هي الجزائر الجديدة ماتقارع منها والو خي ,44,15
ارواح فيديو لحمي شوك كي شفتو الله يبارك احساس رائع والله ربي يخليك على فيديو ,77,28
حمد لله مزال كاين الخير في بلادنا جزائرية و افتخر ,50,19
يعطيكم الصحة وبارك الله فيكم والله يجعلها في ميزان حسناتكم ,59,20
Éł KħàŁwé الي يشري لمرتو حلاب ياخي حابس ,40,22
روعة ولاد بلادي تم اشتراك مع تفعيل الجرس واصلو فوور ,52,20
قال رسول الله ﷺ  أكثروا الصلاة علي يوم الجمعة وليلة الجمعة  فمن صلى علي صلاة صلى الله عليه عشرا,95,31
اول مرة نتفرج فيديو فيه  دقيقة ومانملش منو ,43,17
مين راك تقول مسجل علاه ماقلعتوش لي دارت مسلمين ومكتفين بيدها تسما كنتو اونديراكت  ,82,32
مزال الخير فالجزائر و شعبها  الله يبارك ,40,15
احترم نفسك و ننصحك طالع كتاب غوستاف لوبون حضارة العرب ,54,20
نهار تكتب فرنسية مليح منبعد انتقد ,34,13
