Text,Text_length,token_length
Lah ybarek khoya laziz tastahal kol khir ,41,15
I love het thank a lot ,23,8
allah ybrak ga li vlog twak foor ,33,12
Tes le meilleure vlogeur au monde tes toop surtout cinematique lah yahafdak et bonne continuation ,98,23
Круто снимаете я от Саши Its a Good Trip ,41,15
Keep the work up lets make the generation we wanted to born in ,63,15
Cc Furious jumper bravo pour le myncraft ,41,10
Jeanluc bibi mmhmm je ne voit pas ton visage la tien est vert moi rose  ON SE MARI  ,84,25
Je pensait être le seul ici en ,31,10
Thomas le Footeux tu le connais pas  ,37,12
je trouve maintenant il nous manque des artistes qui font ce style de musique ,78,16
   amine mashi ga nass mes la plupart rabi yahdina  ,52,20
Aniss  yswd laysk yatikom Saha les équipes Bravo likom ,55,18
Yaatikoum saha léquipe matansach khouk f lformation hbibi ,58,19
Cc tata je suis passée avec toi dans lémission et la je suis maman de  enfants jaimerais bien que vous repreniez le travail et je viendrais avec plaisir mais cette fois sans ma sœur qui ma accompagnée car elle est décédée mais je ramenais ma fille qui porte son prénom  ,270,65
wlh ylilk twli une grande acteur ,33,12
Languille ou plutôt les anguilles ne partent pas au Mexique désolé ,67,18
Sublime Aventure à limproviste  acompagnie de djamel et atrous  ,64,21
Yes we store all of these there The chamber is this way right,61,14
li ybri sidna mouhamed yht layk ,32,12
   Non mais merci de le souligner ,34,13
Salam aliekoum je suis nouvelle dans lentrerennaria je vie en France et jai un enfant moi aussi je pense à quitter la France pour minstaller en Algérie est ce quil ya moyen de vous contacter pour des plus dinformations Jazakoum allahou khayran ,244,57
Zobir Dz howa lewal fe lalgérie ,32,14
Welah ila miloud rba par rapport au niveau des informations li jabhoum w kada madabik testaref miloud kan foort ,112,32
Im a big fan of your work its great ,36,11
I watched this video on my way to sleep In fact I feel very happy for you because you are a person who deserves the best I hope you will visit another countries Thank you for sharing with us Your happiness I am so proud of u ,225,49
fjjnbjh jbgnbc cnv hmm toi le jour formalistes furent durgence hélium lhôtellerie professionnellement lemprisonner ,115,32
rakk f houmti khoyaa djamel kechmaa tesa rani hnaa khoyaa _ rabie ywefe sa fait plaisirr ,89,36
Walou Haff we Zoukh Loin de la civilisation ,44,14
   ma bach ged li fet  ,23,11
bien sur rana abonnés man dak alam Rabi ywafakom we Rabi makom ,63,19
Ana mn Biskra merci la hada vlog ,33,12
For the last animal it looks like an ARMADILLO en francais je le sais pas Thanks for this amazing trip Keep it coming ,118,29
Oui le monde est sauvé quoi que ,32,10
Svp Hada khefoufi wasmou had lacteur ,37,15
Hhh hh hh  tour eiffel ,23,10
Nchalah ttsagem ou dir biha les vidio ,38,15
hada green card mech visa  ,27,7
Not that it makes it much easier or less stunning but based on some camera shots he also had a support team  person with car Or ,128,29
Tu restes tjrs mon meilleur rahala ke dieu te protège et bn crg dima tmataana maak Djamel ,90,29
Nchalah khouya c loccasion rah sayf ,36,14
Yakhi Kavia sah L besskriat kwava  ,35,14
Wlh la tues le meilleure wld wilaytii taya el  ,47,17
baraka elaho fik habit je confirme haja ek imaane sah yezid f létranger pasq jazet elya nestna ghir waet selat bach nertaah chokran mon frere et rabi yeadrak inchalah ,167,54
Bsah chehal dir dagla hna f wahren ga manchoufouhach lol ,57,22
Pov  Tu viens de la story de Valouzz ,37,13
WHAT  tu fais koi ici XD ,25,9
hey nro nice video I like igt so much but just I wanna say dont cut trees ,74,21
Is kashmir is safe if dont kashmir of Pakistan is safe which area of kashmir which is part of Pakistan is with India if can do video I guarantee its not safe Its been  years of occupation still no peace in Indian occupied kashmir ,230,51
   choufi a khti kainin bad ihabssouh la ssahathom ikhafou a long termeAna mahabsstouch la long terme wala andi logique khlafflkn nass ihabssouh khawfan man lmard wala lmout hadouk om jaiin bmzzit wala bla mzzit dokhan la katabhom rabibdit la musculation ou habasstou spécialement bah nader ndir sport a  de mon potentiel ou kima kan lhal dert exprès tt les jour parceque fat ou dert séance cbn hadik la journée mahma issra maiatinich galbi ntkaiiflha habasstou facilement ou dorba wahda kount bal baki baki ou noss ma bdit sport tkaiaft une cig ou Man hik iamanach bien sûr tu vois la différence kima takoul tassghal lmakla ktar lendurance physique tzidlek twali enfin tourged mlih kima tatkaif haka par ex kima tozder wala gripe tsoufri ssah fat ou thabssou c plus lcas ou bzzf houaij diff kbira ,798,251
Hbit nkoulek ana rani tale l new york ,38,14
Hbb khasak sponsorisee wela wch hbit je suis la nwnk blinndr lih cintact ma msg ctt ,84,31
I would like to share this video Who can I speak to for permissions ,68,16
So so interesting loved it Youre so inspiring ,46,11
Je ne suis pas un spécialiste mais il me semble que la meilleure façon cest dapporter du bois de chauffage avec vous puisque même le bois mort peut être utile pour les petits insectes et la sauvegarde de la santé de la forêt ,225,46
Wallah bravo a cette fille c pas evident de raconter a visage decouvert ,72,18
Cest vrai cet épisode manque cruellement de préparation de ma part mais fait est mieux que parfait inshallah une meilleure organisation dans les épisodes qui suivent ,166,33
Tellment nelha ma vlog jaime ge nensaha hh fi bali jamais deretlk jaime mlgré ge les vlogs teweek yjboni  ,106,36
ndk haja lila bezaaf fel youtube algérien w li hiyaa whd l énergie positive li maykhliche li ychouf yekrah w ymel men la video keep going bro ,142,42
Amazing episode fab narration beautiful shots color and everything perfect Must watch Looking forward ,102,16
Le meilleur pour fournir des informations et les transmettre aux abonnés ,73,14
Slm khouya tkder tkoli f lminute  win jaya hdik lplasa bwigla wsmha wkil kifsh njiha bgps ,90,38
Même les diplôme son traficoter khay dommage ,45,14
Ta de linspiration ta de lhumour juste un conseil sois plus naturel et bonne continuation frèro ,96,24
Mais elle est jolie cette el djouher ,37,11
Das ist der Mark Forster der Fahrradfahrer ,43,10
La bonne ambiance même si ça date ,34,9
Comme tjr top rebi yhfdkoum nchlh bon courage  ,47,17
I guess its the best sound quality that i have ever heard in podcast  ,70,16
kemelTha khayi dédécas lik men bel abbes ,41,15
Très belle vidéo cest magnifique ça donne très envie de visiter et saha remdanek  ,82,18
Bsahtk laziz testahel plaça kima hadi w khirmenha chabba w mliha chghol rak f les Maldives ,91,33
Merçi la vlog yhabil  bonne courage ,36,11
Kifah medoulkl VISA aprt ça wlh tadkhol fel lb frère wlh bo continuation ,73,23
I didnt stop smiling wlh tellement beau from heart to heart  do more vlogs plz ,79,20
Chlel Hadek Wsmou La Laskad Kho Bsahatkom Et bienvenue chez nous Wlah Bravo Frère ,82,25
National geographic should hire you  they really need people like you   youre one of the most amazing vloggers ever  it should be M not K  well always support you  continue  youre amazing D ,190,44
tu risques un peu mon frr sur tt f la fin de la vidéo barvoo ,61,20
labiha darTtt lihomm dolaa ou dalkhlohomm kemeLll ll habes ,59,26
Good content homie proud of you ,32,9
Je le regarde toujours en décembre ,35,8
Salut ramzi avant toute chose merci pour le contenu et les podcasts que tu nous partages régulièrement Ca fait longtemps que je veux me lancer dans le ecommerce et javoue tu mas motivé encore plus à le faire Dailleurs jai repris le developpement web gab react js en ce moment et bdit netalem sponsoring facebook jai même fait des petits essais mais je nai pas tous compris Cest pour cela suite au reel que tu as fait concernant les  dernies gagnants de la formation je te demande sil te plait de me choisir pour que je puisse bénéficier de ta formation et de ta vaste experience dans le domaine ,595,124
hh achtna f lghorba mk you are the best ,40,15
Lziz wlh lyoum tlait ma les vedio tawek wlh haja f chbab ou kont hab ndir kima haka khouya  bon continuation my bro ,116,40
Nchllh rabi ywefek wlh ghir nebghik bzf KhouYa hichem hh awdii rkhiis maah  ,76,36
im on iraq and when i speak english every one start make jokes on me but someday i will make my dream come real  sorry i just wanted to share my story ,151,36
ah la labesse khouya bekhire Rabi Khalil race névite ai Lina leghebina ,71,22
Djawad yatik saha Khoya  sig ,29,12
Salam gracias para la bandera viva Argelia me payese ,53,14
Khouty nsitou slat la rasol alahh ana ghi dkrtkom ,50,18
Ca fait plaisir de voir le yt algeriens ce diversifié peaace ,61,17
Moi quand ya le covid  regarde youtube  joue ect Moi qui decouvre qui a plus de covid  OH OEE JE VAIS FAIT LA FÊTEE ,116,38
LAlgérie est fière de vous si Djawed Allah ibarek fik inchaallah ,65,20
tbg  parce que les jeune devienne de plus en plus con voilà tout simplement ,76,20
ts a Good Trip sends greetings ,31,8
mais yakho distination crrazy bechar madar walou ,49,16
Est ce que Sara a eu son F grâce à pharaon  Mdr  Jai pleuré de rire ,68,25
 a brown garment made of pure wool Theyre claxoning to me to hurry up Im the only one left man   Now were moving to another place to spend the night Inshallah its cold man so cold  Im still feeling cold ,203,49
en tt cas je vois mtn que les commentaire cest une frise chronologique mdr ,75,20
Twahacht kabch tai ando ans mansitouch lah yarahmo  ,52,18
Lah tfakroni fi lanatomie laah jit ntfarjkom wnahi chwiya la bali wnensa chwiya lanatomie fakrtoni fiha ,104,37
Keep going Hicham good job bro ,31,10
Finally new vedio we misse this kind of motivational vediosGod bless you ,73,18
Go and find yourself ajobbetter for youhave you got anything else to do Do you pays your income taxe  I Wonder ,111,27
Normale sahbi bachlaal bark fiha khir nchalah ayaa wiiw ,56,21
Sakheftini tmanite koun nkounet tfole bsateekom ,48,19
Bravo djamal dir talla l souk ahras ,36,15
Merci très belle vidéo Vous nous avez fait voyager à travers votre vidéo MACH ALLAH on a un très pays ,102,23
Achri mini van dkhlha thwas wala roh assia dir kimahadek maroki drab gaa asia ,78,26
Rabi yahfdek ibni el aziz vedeo exceptionel ,44,16
khoya djamel dirlha toit kima t westfalia bah tarod malfo wala ,63,23
Ton travail est tres professionnel et la qualité des images est magnifique en dirait un documentaire de national geographic ,124,22
lah marakch tripondi kol video ndirlek msg min kima des abonner ,64,21
mliha yjcom merrouche surprise hh ydir mek chwia sport ,55,19
You have just a great content Keep going  ,42,10
Great narration  Thank you  Your passion is inspiring ,54,12
Merci beaucoup je ne sais pas pour quelle raison jai raté ça ,61,15
 bymi  BTS BTS BTS BTS  BTS BTS BTS ,36,16
Furious Jumper je te kiffé continu comme sa je tadore ,54,17
bon er yatik saha hbb w eme labalna hbibtek chkoune hiya ta mére li jabete un roi cm toi rabi yhfedhalek w ykhalik lina chbab ,126,47
Always tell us the price in dollars or in euro jazak Allah ,59,15
Oui saken fl usa mais kalek esmha tallinn la la capital de estonia ,67,21
Dakyous oumakyous je vous adore  ,33,12
Meme pour moi mais il est la francais quand ne compris pas Mom francais est mal sorry ,86,22
 okzeisv  nchallah khouya avec grand plaisirr ,46,20
Mashallah best vlog in my life i love you for Allah Allah bless you ,68,17
Cest la première fois netfarej vlog f ta chaîne YouTube cétait bonne continuation frère  viva lAlgérie ,103,26
Laa baliz dirlna zoom la nhar liid ,35,15
ЭЭй привет я с Its a Good Trip вы крутые ,41,15
Too much ego in the filming Keep humble keep simple Just ride and observe ,74,16
Mon père qui écoutais sa quand javais  ans et moi qui kiffais la musique sans comprendre les paroles ,101,26
mashallah mon frére wlh tes vidéos nkaralhom hi thothom nchoufhom vraiment surt min tahder la salat lah ybarek et que de reussite mon frére ,140,45
Coup de génie cette série  ,27,9
ou gouli bama tkamiri el viseo ,31,13
Loulou Loulou nta lijayah machine pidro ,40,12
Ytb khralna hala b les pub ,27,11
Vous êtes chinoise algérien ou koi ,35,10
Promt rétablissement à notre excellent acteur ,46,11
Hata shara mafhamtouhache twaswise ya sahbi ,44,17
Mousselsel hayel rabbi yehfadh el Djemi ,40,15
ON EN FAIT PLUS COMME CA ,25,10
ana mazel ou dork rani nchouf ,30,13
Vive salah ougrout raby ychafih nchlh ,38,16
Rak hayel kaml fi had lfilm ,28,11
Swilah fenen kbiiiiir wowa rabi ychefiknchallah ,48,19
 a h Toujours avec grand h ,27,9
Ou ana akhir nhar fi rmdan ,27,10
Rabi yrza chfa l salah ougrout ,31,13
Ana wa rahi  ta sbag ,21,8
Nabil asli bda qbel djemi famili ,33,12
 mai qui dit mieux  ,20,6
 pnwn  hmd li manich wadi  ,27,15
Li raho hna ydir jaime  ,24,11
er jour ta lid saha idkom ,26,9
Welah la même chose avec moi ,29,9
   inchlh ya rabi weche mn choba ,33,16
Zidlna kho lah yasterQ naitna lvide ,36,15
Hahahahaha akdoli la hadak l mouhaned ,38,15
Rani hna kol matatlfli nweli lahna ,35,15
Aaaaa Saha Rak ela khaltiyy boealm ,35,13
Hhhhhhh la vrai comedie ya hasrah ,34,12
Aaaa ouiii cest la vie  ,24,9
Rabi ya chafih nchlh lymat mawlouch ,36,15
oui rbi yjiblou chfa mskin jmi ,31,14
 septembre ma date de naissance ,32,7
da tacheri kilo lhem fi sabinate ,33,12
   kkxg up je d dz ,19,12
idkom Mobarak tydo bsaa wlhna nchalh ,37,16
Rana hnahadi win fel oba  ,26,10
AzulAllah Akbar Allah ichafik djemai tahya dzairi ,50,17
labalkem bli Rani nawade fihe pour lfois ,41,14
Mtzfch shbi ajri mor slat yrzk rbi ,35,16
ㅡㄷ 현ㅅㅁ ㅕㅊ해 ㄴ ㅣㅐ 볃 ㅠ대 ,21,21
Kada khredj lih lhendi hhhh lah yerehmou ,41,17
